pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_eqt,disc_year,discoverymethod,sy_dist
"Wolf 327 b","Wolf 327",0.57347450000,1.24000000,2.53000000,996.00,2024,"Transit",28.53210000
"Kepler-1982 b","Kepler-1982",3.82315697000,0.77000000,0.38100000,1282.00,2023,"Transit",558.85500000
"TOI-4559 b","TOI-4559",3.96599100000,1.41500000,2.59000000,554.16,2024,"Transit",31.63540000
"GJ 3929 c","GJ 3929",15.04000000000,2.26000000,5.71000000,317.00,2022,"Radial Velocity",15.80950000
"Kepler-1513 b","Kepler-1513",160.88420000000,8.59400000,48.30991786,346.00,2016,"Transit",349.24700000
"Kepler-10 d","Kepler-10",151.06000000000,3.49000000,12.00000000,387.00,2023,"Radial Velocity",185.50600000
"WASP-87 b","WASP-87",1.68279500000,15.52446500,692.86940000,2049.54,2016,"Transit",298.39200000
"OGLE2-TR-L9 b","OGLE2-TR-L9",2.48553350000,18.04600000,1430.17500000,2034.00,2008,"Transit",1627.63000000
"HD 109833 c","HD 109833",13.90014800000,2.59000000,7.22000000,756.70,2022,"Transit",79.55610000
"GJ 9827 d","GJ 9827",6.20183000000,1.98000000,3.02000000,675.00,2017,"Transit",29.66100000
"TOI-5704 b","TOI-5704",3.77111600000,3.22740000,10.50000000,949.07,2023,"Transit",89.63700000
"TOI-5007 b","TOI-5007",2.54337100000,11.07447293,211.03806225,774.00,2026,"Transit",203.35200000
"TOI-6448 b","TOI-6448",14.84426100000,8.47398941,54.00000000,745.00,2025,"Transit",386.87900000
"Kepler-1655 b","Kepler-1655",11.87287870000,2.21300000,5.40000000,938.00,2018,"Transit",213.26000000
"Kepler-880 c","Kepler-880",11.80617370000,2.87000000,8.60000000,1407.00,2023,"Transit",601.32400000
"Kepler-1624 b","Kepler-1624",3.29031400000,6.59000000,35.30000000,540.00,2016,"Transit",258.97900000
"HAT-P-68 b","HAT-P-68",2.29840551000,12.01604800,230.10892000,1027.80,2020,"Transit",202.15200000
"NGTS-15 b","NGTS-15",3.27623000000,12.32987877,238.68913366,1146.00,2021,"Transit",786.48500000
"HD 191939 g","HD 191939",284.00000000000,3.74000000,13.50000000,278.00,2022,"Radial Velocity",53.60890000
"TOI-5688 A b","TOI-5688 A",2.94815527000,10.30000000,124.00000000,742.00,2024,"Transit",226.31800000
"HD 94890 c","HD 94890",2492.19000000000,12.50000000,2831.85110637,,2025,"Radial Velocity",61.70120000
"MWC 758 c","MWC 758",,,,500.00,2023,"Imaging",159.53700000
"HD 20794 b","HD 20794",18.31400000000,1.45000000,2.70000000,660.00,2011,"Radial Velocity",6.00278000
"HD 158259 c","HD 158259",3.43200000000,2.23000000,5.60000000,,2020,"Radial Velocity",27.04980000
"HD 110067 e","HD 110067",30.79309100000,1.94000000,3.90000000,533.00,2023,"Transit",32.15850000
"Kepler-20 b","Kepler-20",3.69610490000,1.77300000,9.70000000,1187.00,2011,"Transit",282.56300000
"Kepler-1972 c","Kepler-1972",11.32950000000,0.86800000,2.11000000,1215.00,2022,"Transit",287.33900000
"TOI-5592 b","TOI-5592",2.60858460000,17.14974047,285.72773789,1789.00,2025,"Transit",597.02600000
"HR 858 b","HR 858",3.58528700000,2.00400000,3.55000000,1552.00,2019,"Transit",31.96400000
"OGLE-2008-BLG-092L b","OGLE-2008-BLG-092L",,8.74000000,57.00000000,,2014,"Microlensing",8100.00000000
"OGLE-2005-BLG-071L b","OGLE-2005-BLG-071L",,13.00000000,1200.00000000,55.00,2005,"Microlensing",3200.00000000
"Kepler-445 b","Kepler-445",2.98415100000,1.58000000,3.12000000,401.00,2015,"Transit",127.20100000
"Kepler-446 d","Kepler-446",5.14892100000,1.35000000,2.39000000,436.00,2015,"Transit",96.33900000
"8 UMi b","8 UMi",93.31000000000,13.50000000,524.41687155,,2015,"Radial Velocity",162.55200000
"TOI-1750 b","TOI-1750",11.33727129656,2.78943837,8.19000000,612.92,2026,"Transit",162.46000000
"K2-133 c","K2-133",4.86784000000,1.60300000,3.20000000,,2017,"Transit",75.17030000
"TOI-4127 b","TOI-4127",56.39870000000,12.07000000,743.71847238,556.00,2023,"Transit",319.63200000
"HD 111998 b","HD 111998",810.00000000000,12.90000000,1525.57635360,,2016,"Radial Velocity",33.22370000
"K2-398 b","K2-398",6.39302500000,2.27400000,5.79000000,,2022,"Transit",606.99200000
"BEBOP-4 AB b","BEBOP-4 A",1823.50000000000,,8358.88710410,,2025,"Radial Velocity",234.29400000
"OGLE-2006-BLG-109L b","OGLE-2006-BLG-109L",1788.50000000000,14.00000000,231.00000000,82.00,2008,"Microlensing",1510.00000000
"K2-404 b","K2-404",13.11536500000,2.53000000,6.94000000,,2022,"Transit",121.63000000
"GJ 3090 c","GJ 3090",15.94070000000,3.14000000,10.00000000,407.20,2026,"Radial Velocity",22.47510000
"TOI-3464 b","TOI-3464",3.65155680000,13.76462830,397.28550875,1693.00,2025,"Transit",597.77400000
"Kepler-1052 b","Kepler-1052",34.85382760000,2.93000000,8.91000000,522.00,2016,"Transit",943.44400000
"K2-131 b","K2-131",0.36930380000,1.69000000,7.90000000,2223.00,2017,"Transit",152.50900000
"TOI-561 c","TOI-561",10.77883800000,2.86500000,5.93000000,802.00,2020,"Transit",85.79900000
"K2-136 b","K2-136",7.97520000000,1.01400000,4.30000000,610.00,2017,"Transit",59.24740000
"TOI-1853 b","TOI-1853",1.24362580000,3.46000000,73.20000000,1479.00,2023,"Transit",165.10500000
"Kepler-1986 b","Kepler-1986",19.54896660000,1.89000000,4.23000000,579.00,2023,"Transit",912.08500000
"2MASS J02192210-3925225 b","2MASS J02192210-3925225",,16.14096000,4417.83700000,,2015,"Imaging",40.08964117
"GJ 480 b","GJ 480",9.55360000000,2.91000000,8.80000000,406.00,2020,"Radial Velocity",14.23580000
"WASP-32 b","WASP-32",2.71866000000,10.76064000,835.89290000,1388.00,2010,"Transit",275.99400000
"K2-337 b","K2-337",16.27356300000,2.62000000,7.37000000,850.00,2021,"Transit",421.63600000
"TOI-2989 b","TOI-2989",3.12283200000,12.55405838,953.48522100,1001.00,2025,"Transit",195.79500000
"Kepler-963 c","Kepler-963",0.91978300000,0.60000000,0.15600000,,2024,"Transit",771.49400000
"TOI-1136 c","TOI-1136",6.25740000000,2.87900000,6.32000000,1062.00,2022,"Transit",84.53620000
"Kepler-1921 c","Kepler-1921",3.15722086000,1.41000000,2.57000000,1791.00,2023,"Transit",928.98900000
"HD 23079 c","HD 23079",5.74891300000,2.80000000,8.26000000,,2025,"Radial Velocity",33.45910000
"TOI-1246 d","TOI-1246",18.65487400000,3.43139739,5.40000000,587.77,2022,"Transit",169.42200000
"TOI-5238 b","TOI-5238",4.87217100000,5.22000000,23.70000000,1042.00,2022,"Transit",290.64600000
"TOI-4860 b","TOI-4860",1.52275910000,8.70000000,86.70000000,694.00,2023,"Transit",80.14230000
"Kepler-30 d","Kepler-30",143.34394000000,8.80000000,23.10000000,308.00,2012,"Transit",914.22100000
"Kepler-1610 c","Kepler-1610",44.98518850000,2.09000000,5.02000000,433.00,2023,"Transit",864.33100000
"HD 28471 d","HD 28471",11.68100000000,2.06000000,4.91000000,945.00,2025,"Radial Velocity",43.64550000
"WASP-132 d","WASP-132",1816.60000000000,12.80000000,1639.99458012,107.00,2024,"Radial Velocity",122.91000000
"Kepler-454 b","Kepler-454",10.57375340000,2.37000000,5.40000000,916.00,2015,"Transit",230.86900000
"K2-157 b","K2-157",0.36525750000,0.93500000,1.14000000,2432.00,2018,"Transit",298.37300000
"NGTS-34 b","NGTS-34",43.12655000000,3.65000000,19.10000000,624.00,2025,"Transit",120.47500000
"NGC 2682 Sand 1429 b","NGC 2682 Sand 1429",77.48000000000,13.40000000,572.09113260,683.00,2024,"Radial Velocity",852.79300000
"K2-352 b","K2-352",3.66591200000,1.37000000,2.45000000,1160.00,2021,"Transit",176.05100000
"Qatar-2 b","Qatar-2",1.33711647000,14.05600000,792.63500000,1344.00,2011,"Transit",181.37400000
"WASP-66 b","WASP-66",4.08605000000,15.69260000,746.90050000,1569.70,2012,"Transit",500.25800000
"Qatar-8 b","Qatar-8",3.71495000000,14.40356500,117.91493000,1457.00,2019,"Transit",281.49800000
"Kepler-290 d","Kepler-290",0.76401755300,0.86000000,0.56600000,1589.00,2023,"Transit",694.62700000
"Kepler-1814 b","Kepler-1814",2.93535995500,2.36961357,6.21000000,1022.00,2021,"Transit",726.34600000
"TOI-1347 b","TOI-1347",0.84742346000,1.80000000,11.10000000,1400.00,2024,"Transit",147.47600000
"TOI-3523 A b","TOI-3523 A",2.30458952000,15.97279750,435.42491759,1984.00,2025,"Transit",645.29400000
"TOI-2295 c","TOI-2295",966.50000000000,12.80000000,1783.01736327,234.90,2024,"Radial Velocity",126.27900000
"KELT-18 b","KELT-18",2.87175180000,17.59813000,375.03940000,2085.00,2017,"Transit",321.37600000
"TOI-431 d","TOI-431",12.46103000000,3.29000000,9.90000000,633.00,2021,"Transit",32.56860000
"Kepler-2001 b","Kepler-2001",1.09001100300,1.04000000,1.12000000,1402.00,2023,"Transit",776.55000000
"WASP-197 b","WASP-197",5.16722800000,14.44837612,403.32424848,1665.00,2025,"Transit",483.67500000
"TOI-1136 e","TOI-1136",18.80100000000,2.63900000,6.07000000,737.00,2022,"Transit",84.53620000
"Kepler-416 c","Kepler-416",12.20900000000,2.35200000,6.13000000,791.00,2014,"Transit Timing Variations",690.81900000
"NN Ser c","NN Ser",6987.00000000000,12.60000000,2329.60000000,,2010,"Eclipse Timing Variations",515.81800000
"K2-287 b","K2-287",14.89329100000,9.49402300,100.11645000,804.00,2018,"Transit",158.33500000
"GJ 341 b","GJ 341",7.57686000000,0.88000000,4.00000000,629.00,2025,"Transit",10.45400000
"K2-138 b","K2-138",2.35309000000,1.51000000,3.10000000,1157.00,2017,"Transit",202.58500000
"K2-178 b","K2-178",8.74781800000,3.55790985,12.40000000,840.29,2018,"Transit",214.75300000
"Kepler-449 c","Kepler-449",33.67270000000,2.76400000,8.07000000,661.00,2015,"Transit",241.94900000
"CoRoT-1 b","CoRoT-1",1.50895570000,16.70000000,327.35000000,1898.00,2008,"Transit",787.90900000
"K2-406 b","K2-406",22.54940600000,4.60200000,19.20000000,,2022,"Transit",85.37510000
"TOI-1758 b","TOI-1758",20.70507468500,3.62000000,6.90000000,551.44,2024,"Transit",96.62150000
"WISPIT 1 b","WISPIT 1",,12.40000000,3305.41543280,,2025,"Imaging",230.00700000
"TOI-5108 b","TOI-5108",6.75358100000,6.60000000,32.00000000,1180.00,2025,"Transit",130.91900000
"WASP-84 b","WASP-84",8.52349648000,10.72000000,220.00000000,732.00,2014,"Transit",100.58800000
"K2-371 b","K2-371",3.11490500000,13.02400000,,956.83,2022,"Transit",442.81300000
"Kepler-1513 c","Kepler-1513",841.40000000000,11.00000000,84.54235626,,2023,"Transit Timing Variations",349.24700000
"NY Vir c","NY Vir",8799.00000000000,12.80000000,1760.77820000,,2019,"Eclipse Timing Variations",544.02400000
"TOI-6628 b","TOI-6628",18.18424000000,10.98480109,235.19302118,833.00,2025,"Transit",320.52700000
"LTT 9779 b","LTT 9779",0.79205200000,4.72000000,29.32000000,1978.00,2020,"Transit",80.43730000
"Kepler-975 b","Kepler-975",1.97034245700,1.48000000,2.79000000,1599.00,2016,"Transit",426.08800000
"HD 143811 AB b","HD 143811 A",117000.00000000000,15.69257298,1938.75328270,1042.00,2025,"Imaging",136.60800000
"TOI-238 c","TOI-238",8.46565100000,2.18000000,6.70000000,696.00,2024,"Radial Velocity",80.54070000
"HATS-54 b","HATS-54",2.54417650000,11.37711541,239.32479047,1429.00,2019,"Transit",748.58500000
"TIC 279401253 c","TIC 279401253",155.30000000000,12.60000000,2548.98382414,,2023,"Transit",285.58400000
"TOI-5340 b","TOI-5340",4.93943920000,15.07607904,270.15414595,1566.00,2025,"Transit",532.62900000
"TOI-5799 c","TOI-5799",14.01044900000,1.76000000,3.75000000,337.00,2025,"Transit",27.81230000
"Kepler-318 c","Kepler-318",11.81500700000,3.68000000,13.10000000,762.00,2014,"Transit",489.14100000
"TOI-4561 b","TOI-4561",8.93547936706,1.77789214,3.81000000,789.81,2026,"Transit",179.00800000
"HD 165131 b","HD 165131",2342.60000000000,12.10000000,5943.39121090,,2023,"Radial Velocity",57.42630000
"HAT-P-19 b","HAT-P-19",4.00878322000,11.29865255,88.03846874,981.20,2010,"Transit",202.07800000
"K2-401 b","K2-401",6.29309900000,2.26200000,5.74000000,,2022,"Transit",200.72700000
"Kepler-1487 c","Kepler-1487",35.80071120000,7.97000000,48.70000000,991.00,2023,"Transit",1014.62000000
"Kepler-725 b","Kepler-725",39.64372000000,10.80000000,81.60000000,514.00,2016,"Transit",758.46900000
"Kepler-431 d","Kepler-431",11.92200000000,1.11000000,1.41000000,856.00,2015,"Transit",486.54600000
"Kepler-431 c","Kepler-431",8.70300000000,0.66800000,0.22900000,951.00,2015,"Transit",486.54600000
"HATS-57 b","HATS-57",2.35062100000,12.76705100,1000.21101000,1413.40,2019,"Transit",279.48500000
"WASP-34 b","WASP-34",4.31768000000,11.20900000,177.98480000,1250.00,2010,"Transit",132.09600000
"WASP-3 b","WASP-3",1.84683000000,15.91678000,772.32690000,2020.00,2007,"Transit",231.16100000
"Kepler-449 b","Kepler-449",12.58242000000,2.05600000,4.88000000,917.00,2015,"Transit",241.94900000
"HD 1461 b","HD 1461",5.77152000000,2.42000000,6.44000000,,2010,"Radial Velocity",23.45340000
"HD 1461 c","HD 1461",13.50520000000,2.23000000,5.59000000,,2015,"Radial Velocity",23.45340000
"GJ 3341 b","GJ 3341",14.20700000000,2.46000000,6.60000000,,2015,"Radial Velocity",23.61900000
"Kepler-430 c","Kepler-430",110.97900000000,1.75000000,3.71000000,458.00,2015,"Transit",917.47700000
"Kepler-444 b","Kepler-444",3.60010530000,0.40300000,0.03740000,938.00,2015,"Transit",36.43960000
"Kepler-444 c","Kepler-444",4.54588410000,0.49700000,0.07930000,868.00,2015,"Transit",36.43960000
"TOI-4010 d","TOI-4010",14.70886000000,6.18000000,38.15000000,650.00,2023,"Transit",177.50400000
"K2-275 c","K2-275",8.43883850000,2.21000000,5.52000000,653.00,2018,"Transit",123.43800000
"TOI-5734 b","TOI-5734",6.18418760000,2.10000000,9.10000000,688.00,2026,"Transit",32.51020000
"Kepler-1487 b","Kepler-1487",7.31946363000,2.13000000,5.18000000,1682.00,2016,"Transit",1014.62000000
"Kepler-323 b","Kepler-323",1.67832800000,1.38100000,3.90000000,1838.00,2014,"Transit",454.88300000
"NGTS-17 b","NGTS-17",3.24253000000,13.89913607,242.82090295,1457.00,2021,"Transit",1040.28000000
"Kepler-10 c","Kepler-10",45.29430100000,2.35500000,11.29000000,579.00,2011,"Transit",185.50600000
"Kepler-1972 b","Kepler-1972",7.54425000000,0.80200000,2.02000000,1084.00,2022,"Transit",287.33900000
"TOI-6478 b","TOI-6478",34.00501900000,4.60000000,19.20000000,204.40,2025,"Transit",38.60570000
"HD 183263 b","HD 183263",624.87404000000,13.10000000,1103.18240070,,2004,"Radial Velocity",54.19550000
"MOA-2011-BLG-262L b","MOA-2011-BLG-262L",,4.29000000,17.00000000,,2014,"Microlensing",7200.00000000
"HD 40307 d","HD 40307",20.43200000000,,1775.38948150,541.00,2009,"Radial Velocity",12.93630000
"HD 87883 b","HD 87883",3006.00000000000,12.70000000,2005.49724817,,2009,"Radial Velocity",18.29120000
"TOI-815 c","TOI-815",34.97614500000,2.62000000,23.50000000,469.00,2024,"Transit",59.71170000
"Kepler-25 d","Kepler-25",122.40000000000,10.00000000,71.90000000,,2014,"Radial Velocity",243.24900000
"TOI-3331 A b","TOI-3331 A",2.01802310000,12.97999965,721.47048389,1488.00,2022,"Transit",217.19300000
"HD 74698 c","HD 74698",3449.00000000000,14.00000000,126.00000000,,2023,"Radial Velocity",52.06480000
"TOI-2068 b","TOI-2068",7.76891500000,1.82100000,3.97000000,520.62,2024,"Transit",52.93280000
"K2-412 b","K2-412",5.93820000000,2.11600000,5.13000000,,2022,"Transit",654.08500000
"Kepler-603 b","Kepler-603",21.05358596000,2.65000000,7.51000000,731.00,2016,"Transit",1539.63000000
"Barnard d","Barnard's star",2.34020000000,0.69400000,0.26300000,483.00,2025,"Radial Velocity",1.82655000
"K2-132 b","K2-132",9.17510000000,14.57170000,155.73670000,1586.00,2017,"Transit",609.81800000
"TOI-4747 b","TOI-4747",5.21924158592,3.95803201,14.80000000,1035.00,2026,"Transit",304.61500000
"HD 40307 f","HD 40307",51.76000000000,2.13000000,5.20000000,398.00,2013,"Radial Velocity",12.93630000
"Kepler-444 e","Kepler-444",7.74349300000,0.54600000,0.10000000,727.00,2015,"Transit",36.43960000
"Kepler-444 d","Kepler-444",6.18939200000,0.53000000,0.20000000,783.00,2015,"Transit",36.43960000
"Kepler-444 f","Kepler-444",9.74048600000,0.74100000,0.33200000,673.00,2015,"Transit",36.43960000
"HIP 107773 b","HIP 107773",144.30000000000,13.40000000,629.30340000,,2015,"Radial Velocity",105.18000000
"TOI-763 b","TOI-763",5.60570000000,2.28000000,9.79000000,1038.00,2020,"Transit",95.12740000
"K2-174 b","K2-174",19.56230700000,2.60000000,7.27000000,455.00,2018,"Transit",99.92930000
"TOI-615 b","TOI-615",4.66159830000,18.97680433,138.25535705,1666.00,2023,"Transit",360.40800000
"NY Vir b","NY Vir",3160.00000000000,13.30000000,730.97800000,,2011,"Eclipse Timing Variations",544.02400000
"AF Lep b","AF Lep",8905.00000000000,13.00000000,1147.36054927,1400.00,2023,"Imaging",26.85640000
"Kepler-763 d","Kepler-763",6.50327035000,1.67000000,3.43000000,804.00,2023,"Transit",962.45900000
"OGLE-2005-BLG-169L b","OGLE-2005-BLG-169L",,3.84000000,14.10000000,,2006,"Microlensing",4100.00000000
"K2-133 d","K2-133",11.02454000000,2.00300000,4.67000000,734.00,2017,"Transit",75.17030000
"K2-165 b","K2-165",2.35499200000,1.27443657,2.17000000,,2018,"Transit",134.59100000
"Kepler-1990 b","Kepler-1990",1.73513619000,3.27000000,10.70000000,1554.00,2023,"Transit",392.73900000
"Kepler-164 e","Kepler-164",94.88690200000,4.24000000,16.70000000,429.00,2023,"Transit",890.75800000
"K2-87 b","K2-87",9.72661800000,7.60000000,44.90000000,979.00,2016,"Transit",491.24200000
"TOI-1338 c","TOI-1338 A",215.79000000000,10.30000000,75.40000000,,2023,"Radial Velocity",399.01700000
"OGLE-2019-BLG-0362L b","OGLE-2019-BLG-0362L",,13.10000000,1036.12060682,,2022,"Microlensing",5830.00000000
"TOI-5803 b","TOI-5803",5.38305000000,3.27320000,10.70000000,678.87,2023,"Transit",84.01260000
"AT2021ueyL b","AT2021ueyL",4168.69000000000,13.60000000,425.89006538,,2025,"Microlensing",1040.00000000
"HD 145675 c","14 Her",15732.45889000000,12.60000000,2510.84441530,,2021,"Radial Velocity",17.93230000
"WASP-60 b","WASP-60",4.30500000000,9.86392000,174.80650000,1479.00,2012,"Transit",431.05200000
"XO-2 S b","XO-2 S",18.15700000000,10.90000000,82.63580000,,2014,"Radial Velocity",151.39800000
"TOI-776 b","TOI-776",8.24662000000,1.79800000,5.00000000,520.00,2020,"Transit",27.17010000
"Kepler-1987 d","Kepler-1987",5.64491415400,2.66000000,7.56000000,744.00,2023,"Transit",595.68300000
"TOI-833 b","TOI-833",1.04187770000,1.27000000,2.15000000,1118.00,2022,"Transit",41.71480000
"KELT-24 b","KELT-24",5.55149296000,12.71098411,1458.83238813,1391.00,2019,"Transit",96.51730000
"TOI-858 B b","TOI-858 B",3.27971780000,14.06727078,349.61124770,1529.00,2023,"Transit",250.48900000
"WASP-13 b","WASP-13",4.35301000000,13.67498000,114.41880000,1531.00,2009,"Transit",227.53700000
"WASP-10 b","WASP-10",3.09276160000,12.10600000,1001.12000000,1370.00,2008,"Transit",140.99800000
"HAT-P-32 b","HAT-P-32",2.15000820000,22.19382000,216.12440000,1835.70,2011,"Transit",289.20500000
"Kepler-1704 b","Kepler-1704",988.88112000000,11.94877343,1322.16617312,253.80,2013,"Transit",835.45500000
"Kepler-1693 b","Kepler-1693",12.09990000000,1.28938413,2.21000000,807.00,2020,"Transit",760.06500000
"HD 199509 b","HD 199509",99.62167000000,7.43000000,43.22466335,,2022,"Radial Velocity",24.30560000
"Kepler-104 b","Kepler-104",11.42754800000,3.10000000,19.60000000,852.00,2014,"Transit",400.78500000
"Kepler-945 b","Kepler-945",31.00338140000,2.63000000,7.41000000,616.00,2016,"Transit",1651.25000000
"TOI-2416 b","TOI-2416",8.27547900000,9.86390302,953.48522100,1080.00,2023,"Transit",557.73300000
"HD 110113 c","HD 110113",6.74400000000,2.11384817,10.50000000,990.00,2021,"Radial Velocity",106.30700000
"XO-2 N b","XO-2 N",2.61586178000,11.13053700,179.89178000,1328.00,2007,"Transit",154.27300000
"EPIC 206317286 b","EPIC 206317286",1.58252000000,0.96000000,0.84000000,,2019,"Transit",314.35000000
"WASP-102 b","WASP-102",2.70981300000,14.90794433,197.68926915,1671.00,2025,"Transit",535.68900000
"Kepler-297 d","Kepler-297",150.01895110000,32.60000000,,325.00,2023,"Transit",692.14000000
"Kepler-1994 b","Kepler-1994",4.61225043000,0.51000000,0.08700000,1032.00,2023,"Transit",241.99100000
"HATS-32 b","HATS-32",2.81265480000,14.00004100,292.40360000,1437.00,2016,"Transit",745.11600000
"HAT-P-46 b","HAT-P-46",4.46312900000,14.39200000,156.68400000,1458.00,2014,"Transit",290.73600000
"TOI-125 b","TOI-125",4.65382000000,2.72600000,9.50000000,1037.00,2019,"Transit",111.05900000
"TOI-125 d","TOI-125",19.98000000000,2.93000000,13.60000000,638.10,2020,"Transit",111.05900000
"Kepler-1130 b","Kepler-1130",5.45298175000,0.80000000,0.43700000,904.00,2016,"Transit",249.34300000
"Kepler-1878 b","Kepler-1878",4.44587993600,2.92019781,8.86000000,1063.00,2021,"Transit",1494.30000000
"HD 21411 b","HD 21411",84.28800000000,9.52000000,65.90000000,,2019,"Radial Velocity",29.13280000
"Kepler-239 c","Kepler-239",56.22809800000,2.51000000,6.85000000,366.00,2014,"Transit",648.10900000
"NSVS 14256825 b","NSVS 14256825",3225.00000000000,12.30000000,4497.29450000,,2019,"Eclipse Timing Variations",820.87700000
"HD 143361 b","HD 143361",1039.15000000000,12.90000000,1382.55357045,,2008,"Radial Velocity",68.51460000
"Kepler-1978 b","Kepler-1978",10.84969477000,2.67000000,7.61000000,676.00,2023,"Transit",865.51200000
"HD 12661 b","HD 12661",262.70862000000,13.30000000,772.32690000,,2000,"Radial Velocity",37.84780000
"WASP-11 b","WASP-11",3.72247000000,12.44199000,251.08570000,992.00,2008,"Transit",124.73000000
"WASP-192 b","WASP-192",2.87867650000,13.78707000,731.00900000,1620.00,2019,"Transit",508.88500000
"WASP-44 b","WASP-44",2.42380400000,12.32990000,276.51210000,1337.00,2011,"Transit",364.51200000
"HAT-P-5 b","HAT-P-5",2.78849000000,13.56289000,311.47340000,1517.00,2007,"Transit",303.33600000
"HAT-P-8 b","HAT-P-8",3.07634000000,15.69260000,406.82240000,1713.00,2008,"Transit",211.55300000
"HD 33844 b","HD 33844",551.40002000000,13.40000000,638.83830000,,2015,"Radial Velocity",105.77900000
"Kepler-139 f","Kepler-139",355.00000000000,6.67000000,36.00000000,,2025,"Transit Timing Variations",391.03800000
"TOI-836 b","TOI-836",3.81673000000,1.70400000,4.53000000,871.00,2023,"Transit",27.50240000
"TOI-1246 b","TOI-1246",4.30744000000,3.01000000,8.10000000,955.00,2022,"Transit",169.42200000
"Kepler-1849 b","Kepler-1849",57.29290009000,2.38685349,6.29000000,355.00,2021,"Transit",631.88400000
"Kepler-2001 c","Kepler-2001",14.09258318900,1.82000000,3.97000000,597.00,2023,"Transit",776.55000000
"DMPP-1 e","DMPP-1",5.51600000000,1.86000000,4.13000000,1314.00,2019,"Radial Velocity",62.53880000
"K2-403 b","K2-403",33.58997900000,5.33300000,24.60000000,949.00,2022,"Transit",246.59900000
"TOI-5789 e","TOI-5789",62.98000000000,3.43000000,11.61000000,424.00,2026,"Radial Velocity",20.45810000
"rho CrB b","rho CrB",39.84900000000,13.70000000,347.99500000,614.00,1997,"Radial Velocity",17.46710000
"HD 191939 c","HD 191939",28.57974300000,3.19500000,8.00000000,600.00,2020,"Transit",53.60890000
"DMPP-6 b","DMPP-6",7.60270000000,2.28000000,5.80000000,,2026,"Radial Velocity",54.63030000
"Kepler-315 c","Kepler-315",265.46933500000,4.15000000,16.10000000,291.00,2014,"Transit",1160.63000000
"Qatar-10 b","Qatar-10",1.64532100000,17.29548700,233.92288000,1955.00,2019,"Transit",559.06800000
"Gliese 12 b","Gliese 12",12.76141800000,0.93000000,0.95000000,314.60,2024,"Transit",12.21000000
"HD 209458 b","HD 209458",3.52474859000,15.58051000,232.01590000,1459.00,1999,"Radial Velocity",48.30160000
"Kepler-1991 b","Kepler-1991",13.26079792000,1.47000000,2.76000000,760.00,2023,"Transit",855.82000000
"Kepler-1995 b","Kepler-1995",73.75788750000,4.28000000,16.90000000,375.00,2023,"Transit",595.33100000
"Kepler-1987 e","Kepler-1987",8.74292005000,1.92000000,4.35000000,643.00,2023,"Transit",595.68300000
"KELT-3 b","KELT-3",2.70339000000,17.48604000,616.59020000,1816.00,2013,"Transit",210.25200000
"Kepler-417 c","Kepler-417",15.94300000000,2.69000000,7.70000000,616.00,2014,"Transit Timing Variations",973.98900000
"KMT-2017-BLG-1146L b","KMT-2017-BLG-1146L",,14.00000000,230.00000000,,2019,"Microlensing",6500.00000000
"Kepler-1213 b","Kepler-1213",5.34982412000,1.19000000,1.81000000,1156.00,2016,"Transit",807.81200000
"Kepler-1020 b","Kepler-1020",96.91514960000,2.28000000,5.82000000,325.00,2016,"Transit",415.35800000
"Kepler-682 b","Kepler-682",12.61190667200,7.37000000,42.60000000,753.00,2016,"Transit",1979.25000000
"K2-194 b","K2-194",39.72138600000,3.64229858,12.90000000,,2018,"Transit",629.51000000
"Kepler-1993 b","Kepler-1993",26.65657370000,4.15000000,16.10000000,903.00,2023,"Transit",1031.91000000
"Kepler-579 b","Kepler-579",9.66857723000,2.00000000,4.66000000,730.00,2016,"Transit",530.76500000
"HD 216770 b","HD 216770",118.45000000000,14.10000000,181.16310000,,2003,"Radial Velocity",36.66250000
"Kepler-1074 b","Kepler-1074",5.94566534000,1.25000000,2.10000000,568.00,2016,"Transit",250.81700000
"WASP-133 b","WASP-133",2.17642300000,13.56289000,368.68280000,1790.00,2016,"Transit",559.08400000
"Kepler-1126 c","Kepler-1126",199.66876000000,1.45000000,2.70000000,305.00,2023,"Transit",635.73600000
"TOI-1224 b","TOI-1224",4.17827450000,2.10400000,5.08000000,541.00,2024,"Transit",37.33120000
"TOI-564 b","TOI-564",1.65114400000,11.43318000,464.98529000,1714.00,2020,"Transit",199.58100000
"Kepler-1656 c","Kepler-1656",1919.00000000000,14.00000000,126.40000000,,2022,"Radial Velocity",185.87500000
"TOI-1410 c","TOI-1410",47.56000000000,5.63000000,27.00000000,,2024,"Radial Velocity",72.75120000
"HATS-55 b","HATS-55",4.20420010000,14.02245900,292.72143000,1367.00,2019,"Transit",609.83800000
"WASP-183 b","WASP-183",4.11177710000,16.47723000,159.55066000,1111.00,2019,"Transit",325.37700000
"HD 45184 b","HD 45184",5.88540000000,3.52000000,12.19000000,,2019,"Radial Velocity",21.95320000
"Kepler-700 b","Kepler-700",80.87206390000,5.99000000,30.00000000,452.00,2016,"Transit",1491.76000000
"WASP-170 b","WASP-170",2.34478022000,12.28506400,508.52800000,1422.00,2018,"Transit",305.60300000
"TOI-1693 b","TOI-1693",1.76669570000,1.41000000,2.57000000,764.00,2022,"Transit",30.79470000
